element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,player_id
227.0,99.0,18.0,0.0,False,2025-11-01T17:30:00Z,0.0,1.0,10.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,48.0,-244.0,14463.0,32.0,276.0,227
227.0,103.0,20.0,0.0,True,2025-11-08T20:00:00Z,3.0,0.0,11.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,48.0,-201.0,14285.0,27.0,228.0,227
227.0,114.0,3.0,0.0,False,2025-11-22T12:30:00Z,0.0,2.0,12.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,48.0,-186.0,14123.0,40.0,226.0,227
227.0,123.0,1.0,0.0,True,2025-11-30T16:30:00Z,1.0,1.0,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,48.0,-91.0,14050.0,31.0,122.0,227
227.0,136.0,11.0,0.0,False,2025-12-03T20:15:00Z,3.0,1.0,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,48.0,-67.0,13990.0,19.0,86.0,227
227.0,142.0,4.0,0.0,False,2025-12-06T15:00:00Z,0.0,0.0,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,48.0,-74.0,13931.0,30.0,104.0,227
227.0,154.0,9.0,0.0,True,2025-12-13T15:00:00Z,2.0,0.0,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,48.0,-113.0,13834.0,27.0,140.0,227
227.0,168.0,15.0,0.0,False,2025-12-20T12:30:00Z,2.0,2.0,17.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,48.0,-78.0,13765.0,31.0,109.0,227
227.0,174.0,2.0,0.0,True,2025-12-27T17:30:00Z,1.0,2.0,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,48.0,-105.0,13690.0,23.0,128.0,227
227.0,184.0,4.0,0.0,True,2025-12-30T19:30:00Z,2.0,2.0,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,48.0,-41.0,13657.0,21.0,62.0,227
227.0,197.0,13.0,0.0,False,2026-01-04T17:30:00Z,1.0,1.0,20.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,48.0,-29.0,13637.0,20.0,49.0,227
227.0,207.0,10.0,0.0,False,2026-01-07T19:30:00Z,2.0,1.0,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,48.0,-40.0,13605.0,17.0,57.0,227
227.0,213.0,5.0,0.0,True,2026-01-17T15:00:00Z,2.0,0.0,22.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,47.0,-32.0,13586.0,59.0,91.0,227
228.0,8.0,8.0,1.0,True,2025-08-17T13:00:00Z,0.0,0.0,1.0,False,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.3,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.02,0.00,0.02,0.05,50.0,0.0,160818.0,0.0,0.0,228
228.0,20.0,19.0,2.0,False,2025-08-22T19:00:00Z,1.0,5.0,2.0,False,68.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,2.7,0.0,1.2,3.0,1.0,2.0,5.0,1.0,0.00,0.01,0.01,0.29,50.0,-20020.0,169896.0,10481.0,30501.0,228
228.0,23.0,10.0,6.0,True,2025-08-30T11:30:00Z,2.0,0.0,3.0,False,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,13.8,15.5,4.0,3.3,3.0,7.0,2.0,5.0,1.0,0.00,0.05,0.05,1.02,50.0,-11879.0,170271.0,12127.0,24006.0,228
228.0,33.0,5.0,0.0,False,2025-09-13T19:00:00Z,2.0,2.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50.0,-602.0,179681.0,14418.0,15020.0,228
228.0,47.0,14.0,1.0,False,2025-09-20T16:30:00Z,2.0,1.0,5.0,False,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6,1.8,4.0,0.6,0.0,4.0,0.0,0.0,0.0,0.00,0.01,0.01,0.39,49.0,-16240.0,165388.0,5084.0,21324.0,228
228.0,53.0,6.0,0.0,True,2025-09-27T14:00:00Z,1.0,3.0,6.0,False,27.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,4.2,1.8,2.0,0.8,0.0,1.0,2.0,2.0,0.0,0.00,0.01,0.01,2.06,49.0,-10784.0,156968.0,4596.0,15380.0,228
228.0,65.0,12.0,5.0,True,2025-10-04T16:30:00Z,2.0,1.0,7.0,False,90.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,25.0,14.8,3.0,4.3,2.0,9.0,1.0,3.0,1.0,0.02,0.04,0.06,1.95,49.0,-12998.0,145190.0,2308.0,15306.0,228
228.0,77.0,16.0,3.0,False,2025-10-18T11:30:00Z,0.0,3.0,8.0,False,86.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,28.6,8.0,3.6,2.0,3.0,1.0,3.0,1.0,0.03,0.15,0.18,2.07,49.0,2576.0,151182.0,10672.0,8096.0,228
228.0,85.0,17.0,0.0,True,2025-10-25T14:00:00Z,1.0,2.0,9.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,49.0,-21497.0,128968.0,468.0,21965.0,228
228.0,99.0,18.0,6.0,False,2025-11-01T17:30:00Z,0.0,1.0,10.0,False,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,18.0,30.8,0.0,4.9,3.0,5.0,3.0,6.0,1.0,0.00,0.10,0.10,0.10,49.0,-5186.0,125041.0,2115.0,7301.0,228
228.0,103.0,20.0,15.0,True,2025-11-08T20:00:00Z,3.0,0.0,11.0,False,76.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0,43.0,8.3,37.0,8.8,2.0,3.0,1.0,3.0,1.0,0.62,0.06,0.68,0.03,49.0,3677.0,130228.0,6376.0,2699.0,228
228.0,114.0,3.0,1.0,False,2025-11-22T12:30:00Z,0.0,2.0,12.0,False,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.8,1.8,17.0,2.9,2.0,3.0,1.0,3.0,0.0,0.13,0.02,0.15,0.17,49.0,61523.0,209360.0,65499.0,3976.0,228
228.0,123.0,1.0,2.0,True,2025-11-30T16:30:00Z,1.0,1.0,13.0,False,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.2,11.8,0.0,2.6,3.0,3.0,3.0,6.0,1.0,0.00,0.01,0.01,1.26,49.0,-5412.0,189865.0,11318.0,16730.0,228
228.0,136.0,11.0,1.0,False,2025-12-03T20:15:00Z,3.0,1.0,14.0,False,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.8,16.8,0.0,3.4,2.0,6.0,4.0,6.0,0.0,0.00,0.07,0.07,2.17,49.0,13212.0,208302.0,18820.0,5608.0,228
228.0,142.0,4.0,7.0,False,2025-12-06T15:00:00Z,0.0,0.0,15.0,False,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,13.8,8.8,2.0,2.5,2.0,9.0,4.0,6.0,1.0,0.00,0.03,0.03,1.42,49.0,-4892.0,200769.0,7058.0,11950.0,228
228.0,154.0,9.0,18.0,True,2025-12-13T15:00:00Z,2.0,0.0,16.0,False,90.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,56.0,67.2,30.4,24.0,12.2,5.0,4.0,0.0,5.0,1.0,0.33,0.13,0.46,1.03,49.0,6355.0,210810.0,19756.0,13401.0,228
228.0,168.0,15.0,-1.0,False,2025-12-20T12:30:00Z,2.0,2.0,17.0,False,53.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-8.0,1.8,3.4,0.0,0.5,4.0,1.0,0.0,4.0,1.0,0.00,0.01,0.01,1.95,50.0,123753.0,348392.0,131621.0,7868.0,228
228.0,174.0,2.0,1.0,True,2025-12-27T17:30:00Z,1.0,2.0,18.0,False,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.2,0.7,4.0,1.2,0.0,2.0,3.0,3.0,0.0,0.00,0.03,0.03,0.44,50.0,-4751.0,327937.0,28538.0,33289.0,228
228.0,184.0,4.0,1.0,True,2025-12-30T19:30:00Z,2.0,2.0,19.0,False,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.2,5.7,8.0,2.4,3.0,2.0,2.0,5.0,1.0,0.08,0.03,0.11,3.14,50.0,-6178.0,325262.0,19219.0,25397.0,228
228.0,197.0,13.0,2.0,False,2026-01-04T17:30:00Z,1.0,1.0,20.0,False,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.8,2.6,0.0,1.3,5.0,8.0,1.0,6.0,1.0,0.00,0.01,0.01,0.99,50.0,-26837.0,300436.0,7447.0,34284.0,228
228.0,207.0,10.0,2.0,False,2026-01-07T19:30:00Z,2.0,1.0,21.0,False,75.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.8,12.5,4.0,2.4,1.0,6.0,1.0,2.0,1.0,0.00,0.06,0.06,0.62,50.0,-3328.0,300284.0,15484.0,18812.0,228
228.0,213.0,5.0,0.0,True,2026-01-17T15:00:00Z,2.0,0.0,22.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50.0,-25722.0,274140.0,10178.0,35900.0,228
229.0,8.0,8.0,0.0,True,2025-08-17T13:00:00Z,0.0,0.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,0.0,2103.0,0.0,0.0,229
229.0,20.0,19.0,0.0,False,2025-08-22T19:00:00Z,1.0,5.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,-639.0,1512.0,49.0,688.0,229
229.0,23.0,10.0,0.0,True,2025-08-30T11:30:00Z,2.0,0.0,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,44.0,-294.0,1274.0,40.0,334.0,229
229.0,33.0,5.0,0.0,False,2025-09-13T19:00:00Z,2.0,2.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,44.0,-137.0,1149.0,15.0,152.0,229
229.0,47.0,14.0,0.0,False,2025-09-20T16:30:00Z,2.0,1.0,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,44.0,-63.0,1105.0,11.0,74.0,229
229.0,53.0,6.0,-1.0,True,2025-09-27T14:00:00Z,1.0,3.0,6.0,False,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-8.0,1.4,0.3,0.0,0.2,1.0,2.0,0.0,1.0,0.0,0.00,0.00,0.00,1.24,44.0,-43.0,1072.0,30.0,73.0,229
229.0,65.0,12.0,1.0,True,2025-10-04T16:30:00Z,2.0,1.0,7.0,False,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.6,1.4,0.0,1.6,4.0,1.0,1.0,5.0,1.0,0.00,0.02,0.02,0.93,44.0,611.0,2011.0,740.0,129.0,229
229.0,77.0,16.0,0.0,False,2025-10-18T11:30:00Z,0.0,3.0,8.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,44.0,327.0,2727.0,1028.0,701.0,229
229.0,85.0,17.0,0.0,True,2025-10-25T14:00:00Z,1.0,2.0,9.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,44.0,-522.0,2184.0,16.0,538.0,229
229.0,99.0,18.0,0.0,False,2025-11-01T17:30:00Z,0.0,1.0,10.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,44.0,-262.0,1937.0,12.0,274.0,229
229.0,103.0,20.0,0.0,True,2025-11-08T20:00:00Z,3.0,0.0,11.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,44.0,-127.0,1814.0,6.0,133.0,229
229.0,114.0,3.0,0.0,False,2025-11-22T12:30:00Z,0.0,2.0,12.0,False,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.6,0.3,0.0,0.3,2.0,1.0,0.0,2.0,0.0,0.00,0.00,0.00,0.17,44.0,1.0,1845.0,79.0,78.0,229
229.0,123.0,1.0,0.0,True,2025-11-30T16:30:00Z,1.0,1.0,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,44.0,26.0,2006.0,75.0,49.0,229
229.0,136.0,11.0,0.0,False,2025-12-03T20:15:00Z,3.0,1.0,14.0,False,45.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.2,1.7,0.0,0.8,3.0,2.0,1.0,4.0,1.0,0.00,0.00,0.00,0.61,44.0,60.0,2124.0,112.0,52.0,229
229.0,142.0,4.0,0.0,False,2025-12-06T15:00:00Z,0.0,0.0,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,44.0,18.0,2212.0,111.0,93.0,229
229.0,154.0,9.0,0.0,True,2025-12-13T15:00:00Z,2.0,0.0,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,44.0,84.0,2442.0,259.0,175.0,229
229.0,168.0,15.0,0.0,False,2025-12-20T12:30:00Z,2.0,2.0,17.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,44.0,0.0,2541.0,161.0,161.0,229
229.0,174.0,2.0,1.0,True,2025-12-27T17:30:00Z,1.0,2.0,18.0,False,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.6,2.3,0.0,1.4,6.0,3.0,1.0,7.0,1.0,0.00,0.02,0.02,1.19,44.0,-63.0,2608.0,85.0,148.0,229
229.0,184.0,4.0,0.0,True,2025-12-30T19:30:00Z,2.0,2.0,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,44.0,145.0,2928.0,233.0,88.0,229
229.0,197.0,13.0,2.0,False,2026-01-04T17:30:00Z,1.0,1.0,20.0,False,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,21.4,0.2,0.0,2.2,8.0,2.0,0.0,8.0,1.0,0.00,0.00,0.00,0.99,44.0,-48.0,2816.0,68.0,116.0,229
229.0,207.0,10.0,0.0,False,2026-01-07T19:30:00Z,2.0,1.0,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,44.0,236.0,3199.0,371.0,135.0,229
229.0,213.0,5.0,0.0,True,2026-01-17T15:00:00Z,2.0,0.0,22.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,44.0,70.0,3314.0,299.0,229.0,229
230.0,8.0,8.0,0.0,True,2025-08-17T13:00:00Z,0.0,0.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,0.0,20068.0,0.0,0.0,230
230.0,20.0,19.0,1.0,False,2025-08-22T19:00:00Z,1.0,5.0,2.0,False,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.4,0.4,0.0,0.4,1.0,0.0,1.0,2.0,0.0,0.00,0.00,0.00,0.44,45.0,-3418.0,20354.0,1250.0,4668.0,230
230.0,23.0,10.0,0.0,True,2025-08-30T11:30:00Z,2.0,0.0,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,-1426.0,22225.0,1598.0,3024.0,230
230.0,33.0,5.0,1.0,False,2025-09-13T19:00:00Z,2.0,2.0,4.0,False,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.2,2.8,0.0,0.9,2.0,1.0,0.0,2.0,1.0,0.00,0.01,0.01,0.55,44.0,-2095.0,21648.0,1183.0,3278.0,230
230.0,47.0,14.0,1.0,False,2025-09-20T16:30:00Z,2.0,1.0,5.0,False,63.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.6,1.1,0.0,1.9,7.0,1.0,2.0,9.0,1.0,0.00,0.00,0.00,1.45,44.0,-616.0,21990.0,1216.0,1832.0,230
230.0,53.0,6.0,0.0,True,2025-09-27T14:00:00Z,1.0,3.0,6.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,44.0,-144.0,22680.0,3107.0,3251.0,230
230.0,65.0,12.0,0.0,True,2025-10-04T16:30:00Z,2.0,1.0,7.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,44.0,-3347.0,19262.0,70.0,3417.0,230
230.0,77.0,16.0,0.0,False,2025-10-18T11:30:00Z,0.0,3.0,8.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,44.0,-1211.0,18267.0,503.0,1714.0,230
230.0,85.0,17.0,0.0,True,2025-10-25T14:00:00Z,1.0,2.0,9.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,44.0,313.0,19034.0,1043.0,730.0,230
230.0,99.0,18.0,6.0,False,2025-11-01T17:30:00Z,0.0,1.0,10.0,False,88.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,9.0,0.6,0.0,1.0,5.0,6.0,0.0,5.0,1.0,0.00,0.00,0.00,0.10,44.0,-447.0,18921.0,521.0,968.0,230
230.0,103.0,20.0,6.0,True,2025-11-08T20:00:00Z,3.0,0.0,11.0,False,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,18.4,3.0,10.0,3.1,6.0,4.0,1.0,7.0,1.0,0.13,0.02,0.15,0.17,44.0,3871.0,23447.0,4406.0,535.0,230
230.0,114.0,3.0,0.0,False,2025-11-22T12:30:00Z,0.0,2.0,12.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,44.0,4842.0,29683.0,5804.0,962.0,230
230.0,123.0,1.0,4.0,True,2025-11-30T16:30:00Z,1.0,1.0,13.0,False,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.2,0.4,6.0,2.2,12.0,6.0,1.0,13.0,1.0,0.12,0.00,0.12,1.26,44.0,-1643.0,26767.0,1031.0,2674.0,230
230.0,136.0,11.0,0.0,False,2025-12-03T20:15:00Z,3.0,1.0,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,44.0,4788.0,33156.0,5580.0,792.0,230
230.0,142.0,4.0,9.0,False,2025-12-06T15:00:00Z,0.0,0.0,15.0,False,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,27.0,0.3,0.0,2.7,14.0,7.0,1.0,15.0,1.0,0.00,0.00,0.00,1.42,44.0,332.0,33165.0,2743.0,2411.0,230
230.0,154.0,9.0,9.0,True,2025-12-13T15:00:00Z,2.0,0.0,16.0,False,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,34.0,48.0,0.6,0.0,4.9,18.0,5.0,2.0,20.0,1.0,0.00,0.00,0.00,1.03,44.0,7838.0,42791.0,11108.0,3270.0,230
230.0,168.0,15.0,1.0,False,2025-12-20T12:30:00Z,2.0,2.0,17.0,False,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.6,1.6,2.0,1.6,4.0,4.0,1.0,5.0,1.0,0.00,0.01,0.01,2.31,44.0,17793.0,61124.0,19851.0,2058.0,230
230.0,174.0,2.0,0.0,True,2025-12-27T17:30:00Z,1.0,2.0,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,44.0,5974.0,66695.0,10825.0,4851.0,230
230.0,184.0,4.0,3.0,True,2025-12-30T19:30:00Z,2.0,2.0,19.0,False,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,57.4,3.9,4.0,6.5,18.0,9.0,4.0,22.0,1.0,0.00,0.03,0.03,3.14,44.0,-2325.0,63666.0,3871.0,6196.0,230
230.0,197.0,13.0,0.0,False,2026-01-04T17:30:00Z,1.0,1.0,20.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,44.0,-2867.0,61480.0,4233.0,7100.0,230
230.0,207.0,10.0,0.0,False,2026-01-07T19:30:00Z,2.0,1.0,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,44.0,-6486.0,55020.0,1504.0,7990.0,230
