player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
272,25-26-conference-league-crystal-palace-vs-shelbourne,45,0,0,1,0.02,0.02,0,0,0,1,25,17,0.0,0.0,1,0,0.0,0,0.0,0,0,3,0,1,0,1,1,3,0,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,25-26-conference-league-crystal-palace-vs-shelbourne,23,0,0,0,0.0,0.0,0,0,0,1,8,4,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,25-26-prem-aston-villa-vs-arsenal,90,0,1,1,0.09,0.04,0,1,0,4,57,40,0.0,1.0,2,0,0.0,2,0.0,0,0,6,1,0,0,1,4,3,4,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,25-26-prem-aston-villa-vs-arsenal,90,0,0,0,0.0,0.0,0,0,0,0,58,29,0.0,0.0,8,0,0.0,12,0.0,0,0,9,0,2,0,0,1,0,1,0.0,0,0.0,1,0,7,1,1.88,0.88,1,29,12,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,25-26-prem-aston-villa-vs-arsenal,87,1,0,2,0.23,0.02,1,0,0,3,50,27,0.0,1.0,7,0,0.0,1,0.0,0,1,1,0,4,4,1,3,2,1,0.0,2,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.11,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,25-26-prem-aston-villa-vs-arsenal,90,0,0,2,0.15,0.13,1,0,0,2,83,54,0.0,2.0,7,3,0.0,2,0.0,0,2,10,2,5,2,0,4,1,2,0.0,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.07,2,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,25-26-prem-aston-villa-vs-arsenal,79,0,0,4,0.57,0.31,2,1,1,10,57,28,0.0,4.0,1,0,0.0,1,0.0,0,0,5,0,0,0,1,6,6,5,0.0,1,0.0,2,3,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.18,2,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,25-26-prem-aston-villa-vs-arsenal,90,0,0,3,0.15,0.15,3,1,0,3,80,57,0.0,3.0,9,0,0.0,4,0.0,0,1,7,0,0,0,1,3,6,3,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.31,2,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,25-26-prem-aston-villa-vs-arsenal,41,1,0,3,0.45,0.01,2,0,1,5,22,7,0.0,0.0,2,0,0.0,0,0.0,0,0,1,0,0,0,1,3,3,3,0.0,0,0.0,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,1.08,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,25-26-prem-aston-villa-vs-arsenal,90,0,0,2,0.34,0.14,1,0,1,4,52,28,0.0,1.0,9,0,0.0,1,0.0,0,1,6,0,0,0,1,4,6,4,0.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.44,3,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,25-26-prem-aston-villa-vs-arsenal,90,0,0,1,0.03,0.17,1,1,0,5,56,25,0.0,2.0,3,1,0.0,1,0.0,0,1,3,0,2,2,0,4,11,3,0.0,1,0.0,1,3,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.15,1,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
