player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
443,25-26-prem-manchester-united-vs-arsenal,80,0,0,0,0.0,0.02,0,0,0,0,63,44,0.0,1.0,6,0,0.0,5,0.0,0,0,5,0,1,0,1,6,2,3,0.0,3,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,25-26-prem-manchester-united-vs-arsenal,90,0,0,1,0.15,0.09,0,3,0,2,40,15,0.0,1.0,0,1,0.0,0,0.0,0,0,2,0,0,0,1,6,11,6,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,25-26-prem-nottingham-forest-vs-brentford,79,2,0,2,0.92,0.01,2,1,0,4,16,9,0.0,0.0,2,0,0.0,0,0.0,0,0,2,0,0,0,1,2,4,1,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,1.55,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,25-26-prem-nottingham-forest-vs-brentford,84,0,1,3,0.38,0.28,0,2,1,5,73,43,0.0,3.0,7,2,0.0,1,0.0,0,0,2,1,0,0,0,6,4,4,0.0,2,0.0,2,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,25-26-prem-nottingham-forest-vs-brentford,90,0,1,3,0.39,0.28,1,0,1,4,95,66,0.0,1.0,12,0,0.0,5,0.0,0,1,8,0,0,0,3,7,8,4,0.0,3,0.0,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.15,2,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,25-26-prem-nottingham-forest-vs-brentford,90,0,0,0,0.0,0.04,0,1,0,1,75,29,0.0,1.0,6,1,0.0,1,0.0,0,2,8,0,7,5,0,8,9,4,0.0,4,0.0,1,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,25-26-prem-nottingham-forest-vs-brentford,90,0,0,1,0.02,0.24,1,2,0,2,52,34,0.0,2.0,0,1,0.0,0,0.0,0,0,0,0,0,0,0,4,4,4,0.0,0,0.0,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.04,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,25-26-prem-nottingham-forest-vs-brentford,90,0,0,0,0.0,0.0,0,0,0,0,35,20,0.0,0.0,4,0,0.0,3,0.0,0,2,2,1,4,1,0,3,2,1,0.0,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,25-26-prem-manchester-united-vs-arsenal,83,0,0,3,0.13,0.01,0,0,0,1,32,20,0.0,0.0,2,0,0.0,1,0.0,0,0,3,1,0,0,0,0,3,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,25-26-prem-manchester-united-vs-arsenal,25,0,0,2,0.11,0.06,0,0,0,4,7,4,0.0,2.0,0,0,0.0,1,0.0,0,0,1,0,0,0,0,1,2,0,0.0,1,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
