player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
271,25-26-prem-crystal-palace-vs-newcastle-united,14,0,0,0,0.0,0.01,0,0,0,1,10,4,57.0,0.0,2,0,0.0,0,0.0,0,0,2,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,76,96,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,25-26-prem-manchester-united-vs-leeds-united,56,0,0,0,0.0,0.06,0,0,0,0,60,49,91.0,0.0,8,0,0.0,3,75.0,1,1,4,2,1,1,0,2,2,1,50.0,1,50.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,25-26-prem-crystal-palace-vs-newcastle-united,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,96,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,25-26-prem-crystal-palace-vs-newcastle-united,90,0,0,0,0.04,0.07,1,0,0,2,89,54,86.0,1.0,7,1,50.0,3,50.0,0,1,6,1,2,1,0,3,4,2,40.0,1,50.0,2,0,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0.05,0,0,96,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,25-26-prem-crystal-palace-vs-newcastle-united,84,1,0,0,0.94,0.01,2,0,0,2,29,7,78.0,0.0,0,0,0.0,0,0.0,1,0,2,0,0,0,0,5,9,5,42.0,0,0.0,4,3,0,0,0.0,0.0,0,0,0,5.0,0,0,0,0,0.0,0.0,1.17,0,0,84,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,25-26-prem-crystal-palace-vs-newcastle-united,26,0,0,0,0.0,0.01,0,0,0,0,12,6,75.0,0.0,2,0,0.0,1,100.0,0,0,1,0,3,2,1,0,2,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,64,96,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,25-26-prem-crystal-palace-vs-newcastle-united,90,0,1,0,0.0,0.01,0,0,0,0,53,38,86.0,1.0,4,0,0.0,0,0.0,1,0,3,0,0,0,1,5,1,2,67.0,3,100.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,96,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,25-26-prem-crystal-palace-vs-newcastle-united,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,96,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,25-26-prem-crystal-palace-vs-newcastle-united,90,0,0,0,0.37,0.05,0,0,0,1,80,49,86.0,0.0,14,0,0.0,7,54.0,2,1,5,2,7,4,0,5,4,2,67.0,3,50.0,0,0,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0,0,96,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,25-26-prem-liverpool-vs-fulham,80,0,0,0,0.04,0.2,0,0,0,3,27,9,82.0,2.0,1,4,57.0,1,100.0,0,1,1,1,2,0,3,2,4,1,20.0,1,100.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,80,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
