player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
511,25-26-europa-league-nottingham-forest-vs-fenerbahçe,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,25-26-europa-league-nottingham-forest-vs-fenerbahçe,61,0,0,2,0.04,0.48,0,0,0,6,34,17,85.0,4.0,5,1,33.0,2,67.0,0,0,1,0,0,0,0,3,3,3,50.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,2.0,0,0,0,0,0.0,0.0,0.0,0,0,61,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,25-26-prem-manchester-city-vs-newcastle-united,60,0,0,0,0.0,0.01,0,0,0,0,24,11,79.0,1.0,2,0,0.0,2,100.0,2,0,3,0,0,0,2,3,7,3,33.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,4.0,0,0,0,0,0.0,0.0,0.0,0,0,60,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,25-26-prem-manchester-city-vs-newcastle-united,90,0,0,0,0.01,0.0,1,0,0,1,57,36,92.0,0.0,2,0,0.0,5,71.0,3,3,2,1,3,2,2,7,4,5,71.0,2,50.0,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.1,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,25-26-prem-everton-vs-manchester-united,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,95,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,25-26-prem-west-ham-united-vs-afc-bournemouth,80,0,0,0,0.0,0.0,0,0,0,2,18,6,55.0,0.0,0,0,0.0,0,0.0,0,0,0,1,0,0,0,1,4,1,33.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,2.0,0,0,0,0,0.0,0.0,0.0,0,0,80,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,25-26-prem-west-ham-united-vs-afc-bournemouth,90,0,0,0,0.04,0.0,0,0,0,0,70,35,80.0,0.0,4,0,0.0,1,17.0,1,2,6,0,3,2,0,3,6,2,40.0,1,25.0,1,2,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,25-26-prem-aston-villa-vs-leeds-united,45,0,0,0,0.0,0.0,0,0,0,1,10,3,60.0,0.0,1,0,0.0,0,0.0,0,0,0,0,2,1,0,2,4,1,33.0,1,33.0,1,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,46,92,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,25-26-prem-brentford-vs-brighton-hove-albion,44,0,0,0,0.0,0.0,0,0,0,0,25,12,92.0,0.0,0,0,0.0,0,0.0,2,0,2,0,3,2,0,5,0,5,100.0,0,0.0,3,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,45,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,25-26-europa-league-nottingham-forest-vs-fenerbahçe,67,1,1,4,0.57,0.52,3,0,0,7,33,17,77.0,2.0,0,0,0.0,0,0.0,1,0,4,0,0,0,1,3,4,1,20.0,2,100.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.53,0,0,67,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
