player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
586,25-26-prem-wolverhampton-wanderers-vs-tottenham-hotspur,27,0,0,0,0.0,0.0,0,0,0,0,7,4,80.0,0.0,1,0,0.0,0,0.0,1,0,1,0,0,0,0,2,2,2,67.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,63,97,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,25-26-prem-wolverhampton-wanderers-vs-tottenham-hotspur,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,97,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,25-26-prem-liverpool-vs-crystal-palace,45,0,0,0,0.04,0.01,0,0,0,1,24,14,82.0,1.0,5,0,0.0,1,50.0,0,1,2,0,1,0,0,1,1,0,0.0,1,100.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,46,96,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,25-26-prem-liverpool-vs-crystal-palace,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,96,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,25-26-prem-liverpool-vs-crystal-palace,90,0,0,0,0.0,0.02,0,0,0,6,33,15,62.0,0.0,6,0,0.0,0,0.0,0,0,1,0,0,0,0,10,5,2,33.0,8,89.0,1,3,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,96,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,25-26-prem-liverpool-vs-crystal-palace,90,0,0,0,0.0,0.0,0,0,0,0,79,60,95.0,0.0,4,0,0.0,2,67.0,0,0,3,1,9,7,1,7,2,2,67.0,5,83.0,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,96,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,25-26-prem-liverpool-vs-crystal-palace,20,0,0,0,0.3,0.0,0,0,0,1,3,1,100.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,70,96,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,25-26-prem-liverpool-vs-crystal-palace,90,0,0,0,0.62,0.0,0,0,0,1,63,39,85.0,0.0,4,0,0.0,4,44.0,0,1,3,0,5,4,0,4,10,1,50.0,3,25.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,96,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,25-26-prem-liverpool-vs-crystal-palace,11,0,0,0,0.0,0.0,0,0,0,0,5,3,75.0,0.0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,2,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,79,96,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,25-26-prem-liverpool-vs-crystal-palace,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,96,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
