player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
291,25-26-prem-everton-vs-arsenal,90,0,0,0,0.0,0.05,0,0,0,1,76,45,0.0,1.0,14,1,0.0,3,0.0,0,1,4,1,5,3,0,8,3,3,0.0,5,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,25-26-prem-everton-vs-arsenal,90,0,0,4,0.27,0.06,1,4,0,11,59,30,0.0,1.0,4,1,0.0,1,0.0,0,0,3,0,0,0,1,8,6,7,0.0,1,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,25-26-prem-everton-vs-arsenal,90,0,0,0,0.0,0.0,0,0,0,1,55,31,0.0,0.0,3,0,0.0,2,0.0,0,2,1,2,5,3,0,8,2,3,0.0,5,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,25-26-prem-everton-vs-arsenal,90,0,0,2,0.15,0.03,0,0,0,3,92,73,0.0,0.0,6,0,0.0,2,0.0,0,1,2,0,5,0,0,2,2,1,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,25-26-prem-everton-vs-arsenal,90,0,0,1,0.25,0.07,0,1,0,7,65,44,0.0,1.0,4,0,0.0,1,0.0,0,0,6,0,0,0,0,4,3,4,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,25-26-prem-everton-vs-arsenal,90,0,0,0,0.0,0.01,0,0,0,0,42,17,0.0,0.0,2,0,0.0,0,0.0,0,2,3,0,0,0,0,8,2,8,0.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,7,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,25-26-prem-everton-vs-arsenal,90,0,0,0,0.0,0.03,0,1,0,0,55,39,0.0,1.0,7,1,0.0,0,0.0,0,1,8,0,2,2,0,2,2,2,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,25-26-prem-everton-vs-arsenal,90,0,0,0,0.0,0.01,0,1,0,0,42,21,0.0,0.0,6,0,0.0,2,0.0,0,0,5,0,2,0,2,4,3,3,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,25-26-prem-newcastle-united-vs-chelsea,73,2,0,3,1.23,0.01,2,0,1,5,24,9,0.0,0.0,2,0,0.0,0,0.0,0,0,1,0,0,0,0,3,2,1,0.0,2,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,1.77,1,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,25-26-prem-newcastle-united-vs-chelsea,90,0,1,0,0.0,0.0,0,0,0,0,51,16,0.0,1.0,7,0,0.0,10,0.0,0,0,4,0,2,0,0,1,0,1,0.0,0,0.0,1,0,3,2,2.67,0.67,1,16,10,0.0,1,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
